64,295000,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.717402,3.25298,-164.263,-22.1862,2.88248,-9.51862,3.89171,4.88877,-17.0721,-14.3963,6.2474,-10.3916,2.50876,3.61919,-2.61498,3.92139,-3.26407,10.2053,-34.0945,-4.63665,1.50633,-2.19834,-43.2812,-0.895858,-4.96602,-219.474,-6.31893,-4.68922,-3.75688,-7.54702,-1.98698,1.50526,-5.62406,8.22258,-1.41299,-1.22774,-7.65574,-2.841,-6.43408,-2.30742,-27.7609,6.52707,-4.35913,-10.7592,5.72741,4.98354,-1.39046,2.35748,0.702739,0.261426,0.192761,0.623703,0.629425,0.931621,-0.890136,0.718832,0.0314713,0.923753,0.0890493,0.355482,0.0318289,0.974178,1.35076,0.455618
0.891209,4.53687,-166.343,-23.9904,-1.43731,-12.9547,-0.540376,1.34683,-35.1262,-18.1621,14.1875,-9.64987,3.77762,4.92489,-3.70395,3.29554,-3.35527,9.56977,-33.7905,-4.35877,3.11422,-0.807524,-43.2476,0.104427,-1.61791,-218.017,-2.92003,-2.97439,-3.631,-6.90258,-3.01302,1.00243,-6.20198,6.59502,-1.9691,-1.6619,-2.87497,4.55117,-1.4627,2.3979,-21.0443,16.3486,7.25556,-3.89528,5.02753,4.3416,-4.54116,-1.56462,0.172377,0.0658035,0.0393391,0.473499,0.473499,0.775337,-1.03247,0.567198,0.0368357,0.78857,-0.0357628,0.21708,-0.0901222,0.844002,1.22488,0.353694
0.965953,3.70681,-166.315,-23.8438,18.7737,6.53637,19.8827,20.6548,33.7851,14.6835,20.9699,4.10307,-2.52235,-1.06466,-12.1397,-5.0329,-2.76518,10.2782,-32.3228,-2.43509,14.3248,9.72784,-32.0674,11.2839,4.57692,-210.248,4.9063,7.91466,-3.16358,-17.3968,-12.9308,-9.4142,-6.54388,6.70767,-2.20406,-1.8568,2.81346,7.06709,6.03139,9.61304,-16.6333,17.5338,12.3814,4.02761,2.75338,1.98305,-12.7716,-10.4942,-0.352979,-0.124812,-0.129819,0.283241,0.278235,0.585795,-1.19197,0.400901,0.0325441,0.671625,-0.148773,0.0836849,-0.20957,0.736356,1.1065,0.232816
1.0432,3.25227,-164.961,-22.4104,-9.91953,-22.6811,-8.71039,-7.76517,-48.0223,-25.8147,9.18496,-13.3595,4.7493,6.23381,-1.36364,5.41484,-3.27981,9.161,-33.9925,-4.16064,5.94521,1.32322,-41.3615,2.37966,-9.57477,-224.066,-13.872,-14.2711,-2.60031,-0.223875,5.91195,9.16779,-4.55761,9.15063,-0.994563,-0.295758,-11.8986,-6.37615,-10.5203,-7.07066,-24.7693,12.787,5.02789,-6.77848,6.47163,5.57613,-0.310063,2.08068,0.596881,0.219226,0.192046,0.62263,0.611186,0.899077,-0.906587,0.698447,0.0393391,1.09327,0.251412,0.507832,0.170231,1.12259,1.5074,0.602603
2.25949,3.6217,-166.232,-23.4604,24.9406,13.1074,27.8882,27.7866,53.8255,15.7832,7.22587,-1.88828,-2.88141,-0.729919,-7.09856,-0.38302,-2.08712,10.8118,-31.8128,-2.10214,17.3872,12.2141,-29.686,14.2926,5.22065,-209.51,1.90938,6.87361,-2.50876,-21.4849,-12.5116,-9.4614,-5.40733,8.05736,-2.27273,-1.75095,5.85616,8.91459,9.97388,13.5173,-11.7306,20.9477,16.4709,10.3569,1.20127,0.446677,-19.3884,-17.6142,0.109792,0.027895,0.00751019,0.422359,0.419855,0.72062,-1.0711,0.542522,0.0339747,0.603676,-0.210285,0.0118017,-0.277519,0.667334,1.04642,0.172019
1.7792,2.65074,-165.518,-22.6768,-4.73321,-17.2026,-1.81747,-1.54102,-6.37186,-9.81224,6.31893,-9.09555,0.818253,3.11887,-3.3474,2.98977,-3.28052,9.62269,-35.2263,-5.61941,1.07467,-3.93319,-46.6436,-2.66683,-6.742,-220.807,-9.01044,-9.11343,-1.32644,-4.1306,2.07388,5.23639,-4.24004,7.13003,-1.00422,-0.0300407,-10.143,-5.23675,-7.954,-4.15492,-29.2718,6.39331,-5.20098,-12.0903,7.69866,6.5403,2.41649,5.08797,0.632644,0.229239,0.185609,0.610471,0.600815,0.885487,-0.911594,0.705957,0.0400543,1.02246,0.166297,0.422716,0.0919104,1.0457,1.44088,0.528932
1.51742,1.99235,-168.066,-25.1974,22.8438,10.4113,25.8976,25.712,-0.50354,2.80023,24.7103,3.44861,-1.91581,0.322223,-12.3829,-5.68306,-2.97511,8.77225,-31.4226,-1.30391,23.7272,18.0659,-25.3683,19.0977,8.61168,-204.935,14.8773,17.0099,-0.521779,-21.0775,-19.0759,-15.9073,-6.25885,2.54381,-2.20764,-1.26815,5.80216,9.48,10.1062,14.5365,-13.1135,23.283,25.3118,11.4101,2.49732,1.17087,-15.0876,-14.6792,-0.720263,-0.262499,-0.222445,0.18847,0.160933,0.476718,-1.28031,0.296474,0.0325441,0.668764,-0.14627,0.0582934,-0.229597,0.712395,1.10364,0.219584
2.25484,2.95794,-166.479,-23.2937,21.2839,8.70502,25.0694,24.539,68.9546,30.422,22.3746,9.39059,-6.33538,-3.82268,-14.7868,-8.20541,-2.86388,11.0571,-33.1435,-3.36349,16.0182,10.0039,-32.5735,11.5839,4.28045,-209.686,1.80566,5.94914,0.0511408,-18.3177,-11.928,-9.48858,-4.33266,5.14948,-2.11465,-0.911594,3.91567,8.99756,6.57749,11.9158,-15.9005,16.7649,9.0909,4.9746,3.15142,1.53852,-14.4421,-12.5012,-0.737786,-0.266433,-0.239968,0.171304,0.141263,0.466347,-1.30391,0.295401,0.0418425,0.629067,-0.192404,0.0114441,-0.28646,0.680566,1.07288,0.190616
1.68908,2.419,-165.282,-22.2623,-11.1591,-24.19,-8.00479,-7.82347,-65.5382,-35.5904,3.94392,-18.7576,5.84722,8.04877,2.84636,8.95321,-3.75974,10.1763,-36.5095,-7.23839,-3.44932,-9.49824,-52.2502,-8.42178,-11.0818,-224.34,-16.4237,-16.5625,0.884414,0.254631,8.08382,10.4542,-1.45733,8.96394,-0.452399,1.14262,-13.3442,-9.96137,-13.0237,-6.30891,-31.7184,3.73685,-12.2491,-16.1519,9.08518,6.98412,5.2532,8.33809,0.928402,0.342608,0.309706,0.742078,0.714183,1.00029,-0.825048,0.806809,0.0472069,1.16837,0.318289,0.5579,0.211,1.17445,1.58179,0.660181
3.31307,4.00507,-167.086,-23.7093,-0.0561476,-11.7245,3.7086,4.69708,16.7052,7.05707,18.3649,1.05071,-1.84321,0.232458,-9.45497,-2.81203,-3.28946,11.3332,-35.3447,-6.08397,3.91209,-2.34818,-45.82,-1.08397,-1.25277,-217.264,-7.98047,-6.95372,1.0221,-7.42006,-1.04713,1.64723,-1.12224,9.10699,-1.30677,0.406265,-3.80445,0.424862,-4.09448,4.32444,-21.6315,13.3413,-0.851512,-5.12087,6.5378,3.91281,-4.76575,-1.9387,0.012517,-0.00464916,-0.00715256,0.427723,0.396609,0.688434,-1.0947,0.531077,0.0443459,0.835419,0.00143051,0.223875,-0.0890493,0.868678,1.26779,0.376582
1.80709,2.43616,-166.834,-23.6553,-6.78241,-19.466,-4.03404,-2.86531,-28.9893,-18.6242,6.89685,-11.2757,2.16866,4.03404,-1.32465,4.41921,-3.79121,9.56261,-35.6312,-6.37007,2.99656,-3.63672,-47.3417,-2.97081,-5.21922,-218.938,-6.50025,-7.25591,2.05958,-3.10063,1.10865,3.68071,-1.66333,5.68986,-0.88191,1.09649,-8.98862,-5.35691,-10.3726,-0.416279,-28.0298,9.18603,-0.495315,-10.192,8.56233,5.25141,2.87139,4.58229,0.656605,0.228524,0.221372,0.648379,0.615478,0.904441,-0.898719,0.730634,0.0479221,0.987053,0.146985,0.37086,0.0296831,1.0103,1.40977,0.497818
2.70689,3.31986,-169.22,-26.0775,-8.13496,-20.1015,-6.08039,-3.46291,-93.4625,-42.9887,10.9191,-17.4658,7.30348,8.73971,1.7792,7.99477,-4.19927,8.5423,-34.4961,-5.06437,9.33445,2.52306,-42.6682,2.32887,1.34611,-214.135,5.34368,2.1615,2.3911,-5.05614,-5.75352,-2.15793,1.08755,8.93355,-0.036478,2.21336,-20.8787,-16.0804,-25.1269,-13.9389,-24.647,16.0693,14.3402,-4.66919,8.19612,4.43852,2.57349,2.95329,0.582933,0.217438,0.227094,0.661969,0.611186,0.900865,-0.902295,0.716329,0.0475645,1.26708,0.406623,0.652671,0.297189,1.26994,1.67477,0.745654
2.051,2.53522,-167.219,-23.828,34.411,21.0325,36.9315,37.7004,89.5175,33.3881,9.70101,7.71546,-8.14819,-6.30856,-11.9877,-6.86789,-3.02482,11.8743,-32.1475,-2.77448,24.1946,16.149,-25.5886,17.6507,8.05879,-203.983,4.76039,11.7245,2.69437,-24.4693,-17.0918,-15.8347,0.0568628,8.371,-2.23303,-0.502825,8.34346,6.43444,7.38716,19.7586,-10.9395,20.099,17.4544,13.3728,1.03462,-2.85029,-22.2784,-21.8375,-0.272512,-0.135541,-0.127673,0.285745,0.248909,0.552535,-1.21129,0.403404,0.0389814,0.462055,-0.346184,-0.164866,-0.470996,0.502825,0.907302,-0.000357628
1.98305,2.68149,-168.025,-24.8512,-1.32465,-15.2106,-0.669479,1.96409,-18.5241,-10.3244,12.4791,-5.80502,1.17695,2.12002,-4.17888,1.44625,-4.42529,10.5382,-35.4441,-6.41835,5.60081,-2.43974,-44.2286,-2.08712,-3.29661,-216.512,-6.50311,-6.34718,3.13819,-5.06079,-0.697017,1.2517,0.795007,7.23124,-1.25313,0.681996,-6.51884,-4.3534,-11.4423,1.78313,-25.2414,10.9001,0.379801,-7.18224,7.164,2.72191,-0.956655,0.563264,-0.0185967,-0.0368357,-0.0275373,0.388384,0.343323,0.648379,-1.11794,0.470996,0.0543594,0.833273,0.0282526,0.213504,-0.115514,0.862599,1.27029,0.32723
4.76933,5.57184,-174.972,-31.8425,19.9356,8.8706,20.3544,25.4663,-103.663,-37.9636,26.2917,-11.5997,9.39489,9.27794,-1.71161,6.13117,-4.30119,10.3372,-31.3997,-1.39475,30.4134,22.5163,-22.0013,21.9119,26.2148,-194.029,34.5705,31.9154,2.63786,-23.7308,-33.2751,-28.5834,-3.47292,-1.07431,-3.46077,-1.76382,14.4757,22.4898,9.55689,23.5802,-4.38631,36.3246,39.1152,17.9601,2.3979,-2.48051,-16.6844,-16.9473,-0.889778,-0.340462,-0.261068,0.150561,0.0772476,0.405192,-1.34182,0.217438,0.0443459,0.061512,-0.703812,-0.58794,-0.856161,0.118017,0.511766,-0.362992
0.853658,2.2155,-167.744,-25.0948,-17.758,-31.605,-18.043,-14.1331,-55.4427,-33.3438,-1.91438,-18.1024,5.84436,5.52714,4.61948,10.3047,-4.82011,9.76932,-36.9952,-8.19612,-4.31943,-12.6207,-54.7507,-12.8281,-9.18603,-223.248,-12.046,-15.3333,3.40891,4.10163,7.14791,9.63664,1.09577,6.97374,-0.614405,1.17874,-15.5282,-12.5088,-23.1167,-8.96251,-34.1059,4.03333,-9.058,-18.6971,10.1581,4.94599,10.5042,12.3636,1.17517,0.367284,0.322938,0.748515,0.699163,0.991345,-0.803232,0.816107,0.0679493,1.04821,0.23818,0.42665,0.0725985,1.05286,1.46484,0.492096
-0.0253916,1.95336,-166.97,-24.7346,-9.04548,-22.782,-9.37665,-5.76282,-92.9171,-50.9387,-5.27144,-27.316,11.2553,10.093,10.8436,17.1701,-4.47214,10.3698,-38.5201,-9.92203,-14.3366,-22.469,-65.977,-22.9508,-8.66675,-221.732,-12.8785,-13.9321,3.18003,-1.7674,5.48351,7.43795,1.22952,8.15356,-0.593662,0.984192,-14.0963,-12.9215,-21.1991,-7.04777,-30.697,5.20384,-5.59723,-13.0752,8.04806,2.83992,4.12738,5.90086,1.96624,0.663757,0.585079,1.01209,0.965238,1.24347,-0.577927,1.04463,0.0722408,1.15764,0.348687,0.541091,0.179887,1.15085,1.57213,0.571489
0.141978,2.70975,-166.765,-24.1188,35.0636,21.5321,35.7803,38.1128,98.1721,37.3789,9.7307,10.6602,-7.14004,-8.54588,-12.4619,-6.81388,-2.11287,12.1744,-32.0756,-2.75087,22.6611,13.092,-27.8553,14.5937,7.96938,-204.425,4.6345,10.6283,3.10171,-24.8004,-17.2563,-16.1172,1.28031,9.9206,-2.24805,-1.03748,5.47636,1.5682,0.936985,15.0139,-13.6675,16.6068,14.6009,10.2471,0.438094,-4.60088,-20.118,-19.5894,-0.44775,-0.24426,-0.254273,0.137687,0.107646,0.435948,-1.31106,0.267863,0.0514984,0.354767,-0.416279,-0.287533,-0.584006,0.393748,0.801444,-0.148058
-0.821114,2.41005,-166.512,-24.5429,3.35133,-10.2443,2.95937,6.28424,35.2743,16.1501,20.5479,7.80273,-1.98412,-4.47893,-11.1566,-5.28073,-2.45869,10.5797,-34.249,-5.42522,6.42943,-3.16072,-44.1792,-2.15578,-5.88727,-217.66,-11.2274,-9.89378,3.23081,-7.05671,1.23346,2.49624,2.08926,10.0272,-1.45161,-0.170589,-6.56247,-7.23696,-13.1332,0.344753,-22.8167,11.8343,4.53723,-2.65074,4.09949,-0.802875,-6.09326,-4.83656,-0.386953,-0.223875,-0.230312,0.167727,0.115871,0.44024,-1.29497,0.28038,0.0725985,0.894427,0.109792,0.277519,-0.0654459,0.906229,1.31035,0.313282
1.92547,5.20349,-171.912,-29.936,37.6825,26.1265,37.7237,42.0535,9.48787,10.8762,28.3874,6.8171,2.20907,-0.798226,-10.9563,-3.25334,-1.79279,12.076,-30.1631,0.465274,34.8798,25.3615,-17.3378,26.1526,26.384,-190.839,33.4772,34.0873,2.85065,-31.35,-37.6393,-34.3777,-1.16408,3.82912,-3.69287,-2.60246,14.7986,17.4387,10.2217,23.0967,-4.92239,30.0947,33.1267,18.9904,-1.14799,-5.99849,-22.3982,-22.193,-1.15085,-0.492811,-0.430942,-0.0443459,-0.114083,0.236034,-1.48559,0.0486374,0.0618696,-0.0690222,-0.808239,-0.722408,-0.979543,-0.00572205,0.380158,-0.533223
-0.703812,2.5599,-166.2,-24.8995,-5.70345,-19.0437,-6.17373,-2.51234,-51.7416,-28.1628,4.64416,-13.0205,7.93862,4.15993,2.2645,8.11386,-2.56741,10.27,-35.4141,-5.75352,-0.957728,-10.1516,-52.091,-10.1151,-6.71446,-218.769,-8.2376,-10.0851,3.53122,-1.84822,1.75202,3.62456,1.72877,7.67076,-1.2821,-0.0514984,-12.0267,-10.7481,-17.8531,-6.13904,-29.9878,7.91502,-1.99556,-13.4357,6.53136,2.02203,5.69558,7.69222,0.648737,0.149131,0.0872612,0.501037,0.451684,0.769615,-0.995636,0.584006,0.0758171,0.821829,0.0400543,0.197411,-0.134826,0.831485,1.22845,0.236034
1.6247,4.93097,-168.464,-27.3693,-18.4879,-29.8326,-18.5434,-13.2751,-34.436,-12.2098,21.1805,-2.51377,6.82247,1.98162,-4.66955,2.15185,-2.62105,10.196,-35.2939,-4.81296,0.427008,-8.21579,-51.669,-8.93641,-0.675559,-216.903,0.901222,-5.87225,3.33417,1.32108,-2.28632,0.992775,0.911594,4.83835,-1.55318,-0.180602,-13.715,-6.78313,-19.6191,-9.18567,-31.9444,7.85959,-0.285745,-16.1569,7.43795,3.06344,10.3801,12.5073,-0.590444,-0.297546,-0.300407,0.0958443,0.0514984,0.393033,-1.34504,0.204206,0.0765324,0.668049,-0.105858,0.043273,-0.267863,0.69809,1.09327,0.115156
0.668049,3.67999,-165.592,-24.8759,13.8205,1.75416,15.0354,17.9744,60.7102,26.5371,18.8688,10.6723,-1.35076,-6.36613,-11.9376,-5.8912,-1.11151,11.3547,-32.5606,-1.75059,12.0406,2.95758,-38.7701,3.14283,1.47879,-210.993,-1.41406,-0.394464,3.54517,-13.1006,-8.22437,-6.89793,2.7566,9.89878,-2.12145,-0.96488,-3.32129,-2.75302,-5.19884,3.8681,-20.4778,12.9594,9.36055,0.880122,1.12224,-2.70081,-10.0029,-8.44467,-0.792861,-0.390887,-0.405908,-0.0100136,-0.0590086,0.295758,-1.43588,0.1055,0.0776053,0.536442,-0.228524,-0.0747442,-0.394106,0.567198,0.962734,-0.018239
1.91939,4.91703,-166.506,-26.0482,-6.7023,-18.1453,-5.3916,-1.66225,-34.4099,-20.447,5.25105,-10.044,7.82883,2.31814,1.27745,6.92153,-1.76597,10.9609,-34.2228,-2.69079,3.17967,-5.27501,-48.2605,-6.18124,-0.921965,-214.944,-2.00808,-5.90158,3.87275,-2.72834,-3.58772,-1.60718,3.73077,10.3498,-1.64044,-0.250697,-10.8125,-8.53229,-12.7945,-4.68385,-27.4208,9.31978,0.195265,-10.4223,4.32086,0.775695,2.02775,4.56119,0.484943,0.074029,0.00536442,0.400901,0.369072,0.690222,-1.07574,0.496745,0.0758171,0.588298,-0.175595,-0.0218153,-0.342608,0.619412,1.00815,0.0232458
3.13175,5.83363,-167.068,-26.8879,-2.97797,-13.4221,-0.448823,2.99692,-38.4203,-20.7821,7.44224,-10.1484,8.94678,3.07417,1.57392,7.57599,-1.81353,11.3719,-33.2916,-0.823975,6.79278,-1.40369,-44.9942,-2.7405,4.11558,-211.342,4.04012,-0.388384,3.81482,-6.39796,-8.87275,-6.4559,4.40347,10.0876,-1.80781,-0.319362,-9.28366,-4.55403,-9.7028,-3.2351,-24.5029,12.2434,3.82841,-7.30741,3.25227,0.169873,-0.658393,2.00772,0.171304,-0.0479221,-0.10407,0.298262,0.252485,0.599384,-1.16622,0.389099,0.0847578,0.708461,-0.051856,0.109434,-0.221014,0.736713,1.12581,0.120163
1.67584,4.31156,-164.926,-25.1294,0.618696,-10.8937,3.74186,5.49495,-6.72627,-6.13725,10.7056,-2.38037,5.17881,-1.21558,-3.33631,1.80852,-1.66047,10.4806,-32.7848,0.0332594,6.64616,-1.64294,-44.6094,-3.474,-1.33181,-213.561,-1.43087,-4.10163,4.4328,-5.56791,-4.93991,-3.52192,4.35877,8.77583,-1.78814,-0.104785,-8.53479,-4.81975,-7.08604,-1.65117,-25.9988,9.73392,4.56512,-6.54531,2.39539,-0.228524,-1.791,0.237107,0.162363,-0.0504255,-0.140905,0.264645,0.239968,0.572205,-1.18554,0.373364,0.0818968,0.605106,-0.139833,0.0139475,-0.312567,0.642657,1.02925,0.0232458
2.87533,5.91624,-166.406,-26.8815,-5.58829,-15.624,-1.3504,0.620842,-8.78155,-3.74293,17.0528,-1.02782,6.64187,-0.167012,-3.82376,1.99163,-1.54173,10.0375,-32.0545,1.20378,6.69479,-0.953794,-45.5518,-3.9382,1.63472,-213.161,1.50418,-3.29161,4.40633,-4.61161,-5.29182,-2.84028,3.88277,6.90186,-2.15578,-0.30756,-5.76603,1.89292,-3.7086,0.825405,-21.2674,17.4251,14.4643,-1.99342,1.75166,-0.416994,-3.19433,-1.42908,-0.21565,-0.185251,-0.254631,0.138402,0.121236,0.458121,-1.2821,0.266433,0.0908375,0.563979,-0.171304,-0.0225306,-0.339747,0.6001,0.979185,-0.00822544
1.59895,4.94564,-164.701,-25.3165,8.31592,-2.30241,14.0494,14.0823,18.557,7.24232,15.5035,3.73685,3.44753,-3.45683,-7.01165,-1.77991,-0.916243,10.7285,-31.2542,2.74694,11.7227,4.43816,-39.75,1.20127,3.31056,-209.364,4.12488,1.8872,5.09191,-10.373,-10.3823,-8.57627,4.22108,7.79057,-2.08461,-0.109434,-4.46177,0.509977,-0.340819,3.5094,-22.0653,13.3077,11.9755,-0.784278,0.325799,-1.39225,-6.54388,-4.7915,-0.345111,-0.247121,-0.320792,0.0683069,0.0457764,0.406981,-1.33824,0.195622,0.0840426,0.439167,-0.29254,-0.149131,-0.453115,0.484586,0.859022,-0.13876
1.22094,5.10943,-165.169,-26.2274,-5.75423,-15.3701,1.30749,1.39618,-45.2013,-22.6489,9.01651,-8.67033,9.15456,2.18725,0.617266,5.7081,-0.944853,10.5042,-31.8114,2.57671,6.45661,0.100493,-45.501,-4.11701,1.45304,-212.52,3.04627,-2.24662,5.39482,-4.38845,-6.78241,-4.24576,3.87347,6.62291,-1.71018,0.585795,-9.05907,-0.550032,-5.15127,-2.10822,-25.5722,12.1619,7.71976,-6.57284,1.85108,0.651956,-0.0121593,2.38037,0.181675,-0.0414848,-0.153065,0.23818,0.224948,0.572562,-1.18482,0.345826,0.0901222,0.722051,-0.0221729,0.153422,-0.175953,0.753522,1.13833,0.108361
